{0.100503781525921,0.111198267525915,0.123061657174786,0.136232747976535,0.150870761293029,0.167159716047032,0.185314170889213,0.205586889754706,0.228279258281504,0.253755711853122,},
{0.100513933946041,0.111209525433701,0.123074150360217,0.13624662482308,0.150886192605224,0.167176900033723,0.185333339757206,0.205608318583883,0.228303277191638,0.253782723018545,},
{0.100524087412227,0.111220784509108,0.123086644851806,0.136260503134666,0.150901625566035,0.167194085882992,0.185352510739729,0.205629749827847,0.228327298879401,0.253809737407179,},
{0.100534241924594,0.111232044752266,0.123099140649701,0.136274382911464,0.150917060175659,0.16721127359507,0.185371683837056,0.205651183486929,0.228351323345192,0.253836755019519,},
{0.100544397483257,0.111243306163304,0.12311163775405,0.136288264153645,0.150932496434293,0.167228463170188,0.18539085904946,0.205672619561458,0.228375350589412,0.253863775856061,},
{0.100554554088328,0.111254568742352,0.123124136165002,0.136302146861378,0.150947934342135,0.167245654608579,0.185410036377217,0.205694058051762,0.228399380612462,0.253890799917301,},
{0.100564711739923,0.11126583248954,0.123136635882704,0.136316031034834,0.150963373899383,0.167262847910474,0.1854292158206,0.20571549895817,0.228423413414742,0.253917827203735,},
{0.100574870438155,0.111277097404997,0.123149136907305,0.136329916674184,0.150978815106236,0.167280043076104,0.185448397379884,0.205736942281011,0.228447448996653,0.25394485771586,},
{0.100585030183138,0.111288363488852,0.123161639238952,0.136343803779598,0.150994257962889,0.167297240105701,0.185467581055344,0.205758388020615,0.228471487358595,0.253971891454171,},
{0.100595190974986,0.111299630741237,0.123174142877795,0.136357692351247,0.151009702469543,0.167314438999498,0.185486766847253,0.20577983617731,0.228495528500969,0.253998928419166,},
{0.100605352813814,0.111310899162279,0.123186647823981,0.136371582389301,0.151025148626393,0.167331639757725,0.185505954755885,0.205801286751426,0.228519572424177,0.25402596861134,},
{0.100615515699735,0.111322168752109,0.123199154077658,0.136385473893931,0.151040596433639,0.167348842380615,0.185525144781517,0.205822739743292,0.228543619128618,0.254053012031191,},
{0.100625679632864,0.111333439510856,0.123211661638976,0.136399366865308,0.151056045891479,0.1673660468684,0.185544336924422,0.205844195153237,0.228567668614694,0.254080058679215,},
{0.100635844613315,0.111344711438651,0.123224170508081,0.136413261303602,0.15107149700011,0.167383253221311,0.185563531184874,0.205865652981591,0.228591720882806,0.254107108555909,},
{0.100646010641202,0.111355984535623,0.123236680685123,0.136427157208985,0.15108694975973,0.16740046143958,0.185582727563149,0.205887113228683,0.228615775933355,0.25413416166177,},
{0.100656177716639,0.111367258801902,0.12324919217025,0.136441054581625,0.151102404170538,0.167417671523439,0.185601926059521,0.205908575894844,0.228639833766742,0.254161217997295,},
{0.10066634583974,0.111378534237617,0.123261704963609,0.136454953421696,0.151117860232731,0.167434883473121,0.185621126674264,0.205930040980401,0.228663894383369,0.254188277562981,},
{0.10067651501062,0.111389810842899,0.123274219065351,0.136468853729366,0.151133317946508,0.167452097288857,0.185640329407655,0.205951508485686,0.228687957783638,0.254215340359326,},
{0.100686685229393,0.111401088617876,0.123286734475622,0.136482755504808,0.151148777312067,0.167469312970879,0.185659534259967,0.205972978411027,0.228712023967949,0.254242406386827,},
{0.100696856496173,0.11141236756268,0.123299251194571,0.136496658748191,0.151164238329605,0.16748653051942,0.185678741231475,0.205994450756755,0.228736092936705,0.254269475645981,},
{0.100707028811073,0.11142364767744,0.123311769222347,0.136510563459687,0.151179700999322,0.167503749934712,0.185697950322455,0.2060159255232,0.228760164690306,0.254296548137287,},
{0.10071720217421,0.111434928962285,0.123324288559098,0.136524469639467,0.151195165321416,0.167520971216987,0.185717161533181,0.206037402710691,0.228784239229155,0.254323623861242,},
{0.100727376585696,0.111446211417346,0.123336809204973,0.136538377287701,0.151210631296084,0.167538194366476,0.185736374863929,0.206058882319558,0.228808316553654,0.254350702818344,},
{0.100737552045646,0.111457495042753,0.12334933116012,0.13655228640456,0.151226098923525,0.167555419383413,0.185755590314973,0.206080364350131,0.228832396664204,0.25437778500909,},
{0.100747728554175,0.111468779838635,0.123361854424688,0.136566196990216,0.151241568203937,0.16757264626803,0.185774807886589,0.206101848802741,0.228856479561207,0.25440487043398,},
{0.100757906111396,0.111480065805122,0.123374378998825,0.136580109044839,0.151257039137519,0.167589875020559,0.185794027579051,0.206123335677718,0.228880565245067,0.25443195909351,},
{0.100768084717424,0.111491352942344,0.123386904882679,0.1365940225686,0.15127251172447,0.167607105641232,0.185813249392636,0.206144824975391,0.228904653716183,0.254459050988181,},
{0.100778264372374,0.111502641250432,0.1233994320764,0.13660793756167,0.151287985964987,0.167624338130282,0.185832473327618,0.206166316696092,0.22892874497496,0.254486146118489,},
{0.100788445076359,0.111513930729515,0.123411960580136,0.13662185402422,0.151303461859269,0.167641572487942,0.185851699384273,0.206187810840149,0.228952839021799,0.254513244484933,},
{0.100798626829494,0.111525221379724,0.123424490394036,0.136635771956422,0.151318939407514,0.167658808714443,0.185870927562876,0.206209307407895,0.228976935857103,0.254540346088013,},
{0.100808809631894,0.111536513201187,0.123437021518247,0.136649691358446,0.151334418609921,0.167676046810019,0.185890157863702,0.206230806399659,0.229001035481274,0.254567450928226,},
{0.100818993483673,0.111547806194036,0.12344955395292,0.136663612230464,0.151349899466689,0.167693286774902,0.185909390287027,0.206252307815772,0.229025137894714,0.254594559006073,},
{0.100829178384945,0.1115591003584,0.123462087698201,0.136677534572646,0.151365381978016,0.167710528609324,0.185928624833127,0.206273811656565,0.229049243097828,0.254621670322051,},
{0.100839364335824,0.11157039569441,0.123474622754242,0.136691458385164,0.151380866144101,0.167727772313518,0.185947861502277,0.206295317922368,0.229073351091016,0.25464878487666,},
{0.100849551336426,0.111581692202195,0.123487159121189,0.136705383668189,0.151396351965142,0.167745017887718,0.185967100294753,0.206316826613511,0.229097461874682,0.254675902670399,},
{0.100859739386865,0.111592989881886,0.123499696799191,0.136719310421892,0.151411839441338,0.167762265332155,0.18598634121083,0.206338337730326,0.229121575449229,0.254703023703767,},
{0.100869928487254,0.111604288733613,0.123512235788398,0.136733238646444,0.151427328572888,0.167779514647062,0.186005584250784,0.206359851273144,0.22914569181506,0.254730147977264,},
{0.10088011863771,0.111615588757505,0.123524776088959,0.136747168342018,0.15144281935999,0.167796765832673,0.186024829414891,0.206381367242295,0.229169810972579,0.25475727549139,},
{0.100890309838345,0.111626889953694,0.123537317701021,0.136761099508783,0.151458311802844,0.167814018889219,0.186044076703427,0.206402885638111,0.229193932922187,0.254784406246644,},
{0.100900502089275,0.111638192322309,0.123549860624734,0.136775032146911,0.151473805901647,0.167831273816935,0.186063326116667,0.206424406460921,0.229218057664288,0.254811540243525,},
{0.100910695390614,0.11164949586348,0.123562404860247,0.136788966256574,0.1514893016566,0.167848530616052,0.186082577654888,0.206445929711059,0.229242185199287,0.254838677482534,},
{0.100920889742476,0.111660800577338,0.123574950407708,0.136802901837943,0.1515047990679,0.167865789286804,0.186101831318365,0.206467455388854,0.229266315527585,0.254865817964171,},
{0.100931085144977,0.111672106464012,0.123587497267267,0.136816838891189,0.151520298135746,0.167883049829425,0.186121087107375,0.206488983494638,0.229290448649587,0.254892961688936,},
